Underrated and quite good!!,0
College I miss you,1
Please Let it end!,0
"I was caught off guard, wasn't expecting a show that had prime time potential!",0
Will keep watching for sure.,1
A show that knows what it is suppose to be,1
This Show is Painful,0
Not my type of humour,1
"""Family"" viewing does not qualify",0
Nice Surprise! Chilling and Informative,1
I've been waiting all Summer...,0
Fun for the whole family,0
Best new show of the season!!!,0
"An Incredible amalgamation of the Dixie mafia, their legal pill mill doctors office, and a nail salon that got caught up in money laundering for them. It's a must watch!!",1
A laggy start that (hopefully) can only go up from here,1
Season 3 - A Disappointment,1
Didn't like what was depicted. My friend did though,1
Bravo CBC!,1
A show that has the potential but....,1
So that's why FBI sucks...,0
Wonder Years Esque,0
My favorite comedy show,1
Hysterical history,1
Love the show,1
Terrible,0
Great show,1
Likable teenage fantasy - bad pacing,0
Good weapons handling plausible but far fetched enough to be fun,1
"I Love the show ""Playing House""",0
Terrible Terrible Terrible!!!!!,0
The best show on TV,0
It's just great,0
"Cool Concept, Terrible Acting",1
More of a propaganda piece that real sci-fi,0
Confusing but gripping,1
Typical political propaganda agenda,0
Unstable mix of Politics and Comedy.,1
"I really like this show, but...",1
This narrator... come on,1
Oh the 70s,1
Funniest love stories out there,0
Cheesy heading towards cringey,1
This was exactly what I need.,0
"This show in a simple phrase is ""Bait and Switch""",0
Great show well worth a watch,0
Because good storytelling is a worthy addiction.,0
propaganda,1
Krypton 90210,1
Brilliant from beginning to end,0
Great comeback!,0
Preposterous,1
Very Cute,1
Nice Start,0
An exiting new way to see the future,1
Kindled a love of Shakespeare,0
Broooo this showwww,1
Worthy successor to StewBeef,1
disappointed,0
Ridiculously Stupid,0
Waited....and waited....as tasteful as cardboard.,1
Season 2 go!,1
"Ricci, Hoflin and Straithairn Save The Day!",0
I thought it was good until........,1
Simply Awful,1
As annoying as people say,1
Christian Homosexuality Meets Soap Opera,1
Poor,1
"I enjoy the show, but Gabi gets on my nerves",0
Second season disappoints,1
Cancelled!!! What a shame.,0
Feeling Like I'm Getting Dirty Just By Watching,1
Funny Stuff,1
Brilliant,1
Extremely Over-Rated,1
When Calls The Heart,1
Even if you think you do not like this genre WATCHTHIS,1
Are We Watching the Same Thing?,1
Stellar!,0
Slow moving,1
Very solidly constructed television.,1
Promising--count me in,0
The Good Witch is a magical series!,1
Boring!,1
The red drapes are definitely not velvet,0
They said it not me......,1
A series definitely not for everyone,0
Open Your Arms to Code Black,0
Bananas Fosters,0
Lackluster......,1
It is what it is,1
Loads of fun,1
About as Frustrating as Most Dreams,0
Thought it would be a loser but really kinda great,1
True masterpiece,1
I don't know why people don't like it,0
Back to the tripe we thought we'd got rid of...,0
Love it!,0
It's so underrated,0
It gets better through episodes. the end is magnificent and unique!,0
Ok but some technological pitfalls,0
Average,0
"This isn't science, it's political propaganda",1
An intolerant person masquerading as a comedian,0
Fantastic show,0
Grooooovy blood soiled fun!,0
"It is a comic book story, judge it for what it is.",1
Not Very Subtle,1
Solid Action TV show if you stop looking at flaws...,0
One of the Best shows on Netflix!,1
Disappointing,0
"Funny, but not the original. Not gonna be an ass about it though.",1
Good but has a liberal bias,1
Sucks,1
AWESOME SHOW PLEASE DON'T CANCEL IT!!!!!!,0
"Filth, The Lowest Form of Filth",0
Don't bother with the show,1
"Looks sumptuous, perfectly cast, can't wait to see more",0
Good gone to porn,1
Season 3,0
I really tried to watch it...,1
Absolute garbage,1
The wait was worth it,1
Predictable,0
Great Nolte showcase,0
This show is just terrible,1
Unappealing and boring.,1
wow!,1
Wants to be the Circle - turns into something worse than APB,0
I Love Love Love Designated Survivor,0
Yet another hospital drama trauma,0
Derangement tv apparently,1
I love Josh Henderson,0
Old Seasons,1
Ten Stars,1
"I give everything a chance; take it from me, skip this show",0
Into the third episode and it is holding my interest well,1
Please make it stop!!,0
Why do only the white people have character flaws?,0
"Gritty, quirky, thrilling drama with some awesome acting",0
Brilliant,1
Perfect,0
"Simple drama about life's journey, yet strangely the simplicity makes me fall in love.",1
Top 10 Favourite in my Lifetime,1
Wasted,0
Misery loves company,0
Jumps More Sharks than Evil Kinevil Jumped Buses,0
Maitland is golden!,1
"Great acting, well written and very well crafted.",0
Porneia and horrific rape/sex scene. Take that away and it's a Great story,1
Terrible!,1
no expectations,0
It's OK,0
A talent show I can watch & enjoy,1
If You Don't Love Comedy and Baseball This Isn't for You...and Go Back to Russia!,1
"Sure it started slow, but good gracious what a ride we're on now!",1
a giant explosion of action,1
Definitely beyond the usual limits of genre,0
"Intriguing, interesting and ...different",0
Crap!,1
The Accents! Oh! Man!,1
"Not bad, but not for me",0
Best sci-fi in the longest time,0
a good reminder,0
Not Bad,0
Awful - a Persiflage of the Original Story,0
Top-Notch Popcorn Sci-Fi,1
Gets better with every episode,1
Not the Roseanna I remember,1
Rideout some cringe and its okay,0
TRAVELERS,1
Started amazing and went down the drain very quickly.,0
New and different,1
Started well and suffered a lengthy decline in quality.,1
The season final sucks !,1
NOT like The Shield,1
Hilarious!,0
One series and it has already lost its way,0
August 14th episode,0
Funny,0
"Such a shame, only one season.",0
Cancelled??? Bring it back!,0
Just One Problem,1
Fly the Friendly Skies!,0
Law and Order for the Covert Intelligence World,0
Nice Little Quilty Pleasure,1
"Squandered potential, terrible reformat for 2nd season",1
"Pathetic, pointless propaganda",0
Loving it!!!,1
Love everything about this show!,0
Funny!,1
Great clean family show with good messages,1
"This is a question, not a review",1
What I'd rather do than watch this show.,0
The newest reboot season is trash.,0
Best Show On TV!,1
dreck,0
Waste of Eiectricity,0
Great music - Bad partner sharing,0
Ridiculously stupid and sad,1
I love this show,1
Ashley Judd is ruining this show,1
Addicting.,1
Great sci-fi series,0
I don't get it,0
Critics are Harsh show awesome in my opinion,1
Masturbatory fantasy for yuppies,1
If supernatural and warehouse 13 had a baby,0
Classic story-driven TV,0
Got to love this show,0
I probably will end up changing the rating to 6,1
Not well written,1
"Encore.....Bravo, exhilarating and brilliant I want more.",1
Great writing and acting!,0
Top end comedy drama,1
MUST SEE!!,1
Wasn't sure at first,0
"Positively Surprised, Loved it and want more!",0
"plot-holes, bad actors and low budget ideas",1
"Weak, but Ron Livingston May Save It",1
Better than expected,1
Great show!,1
"Incredible, Original, Risky, Brilliant. Not for the faint-hearted or easily shocked.",0
So Nostalgic!!!,0
"Solid plot.,. with active buoyant comedy .. i expect the show to go further than one single season,,",0
Thad + Grindhouse = Fun!,0
In which episode will Carl Kolchak appear?,0
Not that bad,0
"Nothing remarkable, but yet it's still a pleasant escape.",0
This Stinks,1
"I'm absence of Firely, this suffices",0
An insipid ride into mediocrity,0
Disappointed.,0
The show is amazing!!! IMDb page and NashChat on FB Live not so much,0
First impressions can be tough...,0
Like You're the Worst without interesting characters or funny jokes,0
Love love this show..,0
Yes!,0
Why did they bother?,0
too much gay love scenes,0
"Entertaining show with attractive, interesting actors",0
loved it!,0
One of the best shows on TV right now!,0
Very Funny Contrary to the Negative Reviews,1
Best Series Ever,1
Wow! Great start,0
not as bad as you think it is.,1
Pure comedy!,0
Hilarious.,1
#SaveLUCIFER because it's the best,0
CANCELLED? JeezUs!,0
The Gods Heard Me!,1
Good Show if you Know About the Movies,0
Better not be canceled!!,0
Excellent story and acting,1
Great Concept,1
Absolutely incredible and unique sci-fi/adventure/comedy show. Just. keeps. getting. better.,1
A show about a brat can only go so far,0
Mad and hilarious,0
Little Gem,0
quirky leads,1
Europe calling.,0
Best News Ever,0
Mixed bag...,1
Great familiar story,0
Pathetic Show,0
Best medical drama since ER,0
This is hands down the best show Adult Swim has ever produced,1
does not match the novel,0
So Holden is definitely a bit of a Sociopath,0
No 'In Treatment',0
Please dont Cancel,0
"Dull, uninformed, intellectually dishonest drivel for 20-somethings",1
"Had a LOT more potential which was untapped... but, leave it to Jim Carrey",1
Bitter Disappointment and an Awful Flop,1
Great show of not a tad sensationalist,0
Shannara,0
Started GREAT...and now it's not so great.,0
Never would have guess it,0
Seen it all before,1
"Solid plot.,. with active buoyant comedy .. i expect the show to go further than one single season,,",0
"Started out amazingly strong, but has long since jumped the shark...",1
Love It,0
My Favourite show!,1
Insult to firefighters and paramedics,1
A delightful offering that will remind you of Outland and Alien,0
Get new writers!,0
what can i say im a guy and i adored it,0
Sad garbage for the not so bright.,1
Wow...I didn't expect it to be this good!!,0
Dennis left Phili but Phili hasn't left Dennis,1
Funny as,1
Interesting,0
"...not a waste of time, not a miracle...",0
Second hand embarrassment.,1
Great Tv show and lots of humour,0
You won't be disappointed,1
Fresh - Best Comedy Since The Big Bang Theory,0
Complex and risky - hallelujah!,1
Van Helsing is a nice alternative or addition to TWD,1
By far the best Sci-Fi I've ever watched.,0
Zoom in on the dripping rainbow coloured dildo!,0
Great first season. But disappointed in second season.,0
If only this was real life.... I need these people in my life.,0
It's called No Activity for a reason,1
Big Disappointment,0
Worst Star Trek to date,1
Great potential.,0
What a Waste,1
Best show,1
Wow....What a tremendous disappointment,1
Somewhat interesting but incredibly biased.,1
It's gonna suck...... OH!!!,0
Fractured powers combines,0
Why?,1
A left-wing liberal propaganda show about White Guilt.,0
"Aims high, but finishes in the middle",1
Keep it so that only Holmes and his keen logical mind could have solved the crime otherwise its pointless.,1
Excellent,1
Warning:,1
Wonderful and Brilliant,1
Roddenberry must be turning in his grave...,1
"Disregard The Poor Reviews, They Just Do Not Get it",1
Don't waste your time with this.,0
Love it!,1
Good medical TV show,0
Wasting of time,0
Meh.. Could've been better.,0
"This is nothing like ""Stranger Things""",1
Amazing!,0
So fun!,1
What politics? EU-(re)viewer here.,0
Boring. Just... boring.,1
"Excellent!!!! Watch, I recommend earnestly!!!! Intense from beginning to end!",0
Great Show To Binge Watch,0
First Season was OK-Second Season a Disappontment!,1
LOVE LOVE LOVE,1
One of the most successful series I've seen in recent years!,1
Decent Watch,0
I was hoping to love this - the cast kids are great but. . .,0
It doesn't get better,1
"Good show, good characters, good story lines, however",0
Great Show!,1
Sense of realism brings this series to life.....,0
What were they thinking?,0
Its a real shame this got canceled,0
Creative writers? I think not,1
Beyond Stupid,0
Good looking cliché's bore me to death,1
Refreshing New Series,1
Lack of Believability Grows as Series Unfolds,0
Mels Diner; No But its Alice,0
Really enjoy this show!,0
Quite funny,1
great show,1
Hilarious!,1
Good Start,1
the giant orange mortar and pestle. I want one!,0
Less than mediocre,0
4 Honks From the General Lee,0
Love it,1
Got better as it went,0
Tiresome,1
Not your average show,1
"Love Maria Bamford, love this amazing show!",0
Super funny.,0
Norman Lear Comes To Mind,0
You mean TV action shows are supposed to be real?,0
"Great series, but it requires patience and understanding.",0
I really gave it a chance,0
Carrot,1
Always loved Terrence Howard,1
Nope!,0
Superior Donuts,0
Season 1 awesome and season 2 blew,1
"It's not an 18, it's rated 12.",1
Not as bad as the reviews make it out to be,0
Unpredictable and funny,1
Please continue!,0
Couldn't stop watching,0
"We go from The Crown and Stranger Things to this, Netflix?",1
Top shelf writing and great acting!,1
"Housewives, Sopranos, Breaking Bad!",1
A few chuckles,1
SyFy did it again,0
Why People Hate New Yokers,0
Just kill them all already.,1
Complex and Well-acted,1
This is AWESOME! on the edge of your seat drama!,1
They should have named it The Deplorables...,0
Great Show,0
Quite entertaining series,0
I Don't Get It,1
Relatable comedic escape,0
Don't jump to conclusions too fast,0
Certainly bingeworthy. Not a masterpiece.,1
"Another fast-paced, unrealistic legal drama ""based"" in New York (yawn)",1
I don't think I am the demographic market - or - maybe I am!,0
Great show,0
Entertaining? How about through the wall,1
Ludicrous plot. Sub par screenplay. Zero research. So bad it will make your head hurt.,0
Medical Show with HEART!,0
A MUST SEE SHOW,1
Yes oh yes at last they get it right,0
Truly one of the best animated sitcoms ever,1
Makes basketball fun.,0
Highly addictive series,1
Just don't take it seriously,0
Not Star Trek,1
I love this show,0
A big let down !!,0
sad,0
Theres an audience out there somewhere ??,1
Idols Made By Human Hands,1
Huge Disappointment,0
Random Unprotected Sex: Why?,1
Entertaining,0
Are We Watching the Same Thing?,1
"Never seen him before, but this guy is hilarious!",0
What happened with this series?,1
Worth your valuable time,0
Good Work,1
Canceled! :(,0
TV version of The Naked Gun,1
'Superior Donuts' ~ a feel good half-hour,0
Bad enough to consider cancelling Netflix,0
Amazon: Don't stop this show,0
Meh,1
This show is on my Blacklist,1
New Once Upon a Time,0
Interesting series,0
Please do Gram Parsons,1
"Lies, Lies, and More Lies",0
Exactly what I expected,0
Great show!,1
Eye-Rolling Trope Fest,0
Fizzles out rapidly,1
"Excellent acting and atmosphere, a bit long-winded in the execution",0
Engaging Binge Watch,1
Gets better with time....,1
"Dialogue, anyone?",0
Full cliché,1
A modern and believable family drama.,0
A Must see for any fan of Karate Kid,1
What's Underneath the Kilted Series Outlander,1
Good Coming Of Age TV show.,0
Very smartly written & acted - highly recommended,1
I love it!!,0
Smart sci-fi crime show,0
Not what you'd expect,0
Absolutely perfect,0
Their ain't nothing Leathal about this show if Clayne is not behind the Weapon.,1
"Great show, just a bit different !",0
Loved it at first still like it but less and less each episode,0
Best comedy of our time,0
"""American Idol"" Was Good, Until It Became American Idle",1
Improvements through to season 2,0
"If there is any spoiler here, please delete for me.",0
Shows promise...But will it deliver?,1
Full of chemistry,1
Real and raw,1
If you want something stranger than stranger things WATCH THIS !!,1
the American soap opera,1
Fast-paced and fun.,1
Overall: Mixed (Stick Around),0
Who cares?,0
HORRIBLE!,0
It grew on me pretty fast...,1
Liked earlier seasons better,1
Deathrace 2017,0
1 Season was good but now its become so boring,0
Fans Back Off...WAY Off,0
Not quite passable,0
Incredibly overrated,1
Getting better every week,0
sadly old style sitcom,0
Love it!,0
Started out strong but fizzled,1
Watch it!,1
Loved it at first still like it but less and less each episode,0
Half as good as last season,1
excellent drama despite some ridiculous reviews,1
"Sometimes funny, most times tasteless and cliche""",1
too racist for me,1
"First season had potential, second season relatively awful",0
Big Expectations = Big Letdown?,0
"So much to say, so little time.",0
Take it or leave it,1
Hilarious,0
"Awesome series continuation, has a Princess Bride feel",1
Unbelievably good.,0
To Blandly go where many have gone before...,1
Poor,1
"Very entertaining series, law firm in Manhattan.",1
So far this show is entertaining,1
Pure entertainment,0
"Best ""hard"" sci fi I've seen since Battlestar Galactica",0
Way Too Politically Correct...,0
Amazing,0
An underrated hidden gem,0
Keeps getting worse with every new episode,0
Good writing,0
Oliver is brainwashing,1
So much worse than I hoped,1
A Drama/SciFi You Need To Think To Watch.,0
I Was So Wrong!,1
They Cancelled It????,0
Unexpected,0
Amazing show,0
Have really enjoyed this show,1
Great Show: Support the environments of Chicago!!!,1
Amazing,1
Beautiful,0
"...what started as a nudge, eventually moved me",0
Great show worth a watch,0
every single episode strings together stupid,0
Who green-lighted this 'show'?,0
"Completely nihilistic, cynical, and hilarious. A show for the current historical moment",1
Not for those easily offended,0
Give this a chance,1
Thoroughly enjoyed this series!,1
Just great,1
Ashy Slashy Is Not Only Groovy But King of Kings,0
"OK, but under developed",0
AbFab,1
End of season 2 worst ever,1
slowly fades away,1
"Common people, don't be to critical of a Pilot.",1
Laughs every time,0
Why such a low rating?,0
Keeping up with mentally challenged,1
Yea... No!,1
"Intriguing, imaginative. Just enough weirdness to warrant anticipation.",0
Unenthusiastic,1
Took a chance!,1
"9 stars for season 1, but 6 for season 2.",1
It's gonna suck...... OH!!!,0
"Great premise, but casting is this show's undoing",0
Love this show,0
Great Show,1
I liked... parts of it,0
great show about mental illness,0
Originally funny,0
"Ricci, Strathairn, and the Fitzgeralds? I'm in.",0
You'd want to fast forward it.,0
ExcKillent!....Do you dislike Tom Cruise?? If so give it a watch just for that reason alone.,1
Not as funny as sad...,0
Badass and brilliant breath of fresh air!,1
"I loved the story line, shame it was cancelled",0
What happened to entertainment?,1
I Found ONE Good Thing About This Series,1
I tried,1
Great game show,1
Car Trash Programme....,1
Horrible acting! Why come back? Should've stayed away!,0
Refreshingly Fun,1
Breathing and whispering,0
GREAT unknown serie!,0
A weirdly satisfying show.,0
Seems a bit dated to me!,1
Entertaining,1
Unbelievable,1
Amazing,0
Please make it stop!!,0
Worth The Time,1
AWESOME,0
"Intense, enthralling, sexy",1
Decent for a marvel superheroe series,1
Great Show (Especially if you loved Scrubs),0
A one-joke comedy. And the joke is pretty lame.,0
Entertaining and insightful despite the accuracy,1
Pretty bad,0
fun group,0
1990's nostalgia! (Season 1 only),0
wrong,1
"It was never, ever good.",1
fair and honest...,1
Sic Transit Gloria,0
Enjoyable first episode,0
Hollywood hating America screws up another!,1
Bristol Palin -- Politics controls Dancing with the Stars,1
To much cheese to swallow.,1
"Action, Joy, Defeat and Comradery. Tons of Fun!",1
Absolute Garbage,1
Reality TV Show that Works,1
What happened?,0
Crap!,1
This show is beyond awful,0
I don't get the high ratings.,1
a serious insult to intelligence,1
Definitely worth the watch,1
Already good but has so much potential,0
A seeming juvenile but ultimately Brilliant Sci-fi masterpiece,0
Not bad at all.,0
What a really enjoyable Sci Fi Series!!!,0
Wretched ... and that's being nice,0
They Ruined a Good Thing,1
Awesome Show!,1
Cliché and just bad overall,1
Rough and Beautiful,0
Funny as,1
Awesome,1
Great start,0
very disrespectful !! too much explicit sex scenes,0
Wow!,1
terrific reality,1
Waste of Time,1
Nashville,0
Bill Maher is incapable of doing anything,1
You loose IQ points watching this,0
So Disappointed,0
If it goes any slower it'll be going backwards,1
"Love The Cast, Hate The Show",0
"Milestone show/phenom, seriously, deserves renewal as people catch on",0
Should be re-titled to; Zoo - Turkey season,0
pilotepisode dont expect much,1
Autism,1
"Honest, creative, well acted, and unique, can't ask for much more these days",1
Toothless and not particularly funny,0
Love this show!,0
Think Harry Potter...but more mature.,1
Everything you'd expect,1
A lot of focus in the wrong areas...,0
Cancelled too soon,0
Sense8 no Tw+le,0
"There's a lot of woman power, comedy and action.",1
I love this series!,0
Did anyone with horrible reviews actually watch the whole season?,1
Absolute garbage!,0
Best H original to date,1
Hideous laugh track and off color humor with spoiler alert,0
"Lacks realism, poor acting",0
TV series with politically motivated to make my country looks like iraq and syria,0
Enjoyable weekly spy drama,0
Jack Ryan in the era of Political Correctness,1
"So funny,Amazing Actors and Hopefully more seasons!",0
"Well-made, funny, and captivating",1
Best sci fi series ATM,0
"True ""Class"" and another great spin off from the Doctor Who universe",0
Lack of funny moment,1
"Not the 1973 classic original still has enough of a story and cast that's with fright, fear and scary!",0
A show out of this world - literally...,0
Won't waste any more of my time,1
Found Myself Rooting Against the Main Character,0
Nice show,1
Terrifying,1
A great feel good show with quality representation,1
"Usually these 'comedian vehicles' are so-so, but....",0
"Reminiscent of ""Leverage""",0
Pay Attention,0
Tangled Series,1
Jeez,0
Try too Hard,0
this show is perfect blend of old school and new,1
Get past the first season to see its grandour,0
Bloody Magnificent!!,0
"Ridiculous show, WTH is Hindu terror?",0
So I started this show honestly finding it annoying and stupid. HOW WRONG I WAS.,1
So Close,0
I Was Into This Show Right Away!.......,0
No Aaron Mahnke this 2nd season? ðŸ˜ž,1
Chance,0
Original story after the 4th episode,1
"Not Historically Accurate, and Proud of It!",0
Great potential but Complete waste of time,0
"Hilarious, reflective, deep, and dark",1
"well from the first look,, the show managed to squeeze itself on my weekly must-watch list ,, hopefully it stays this way ..",1
The Situation saves Jersey Shore once again,1
"It's about the journey, not the destination",1
This Sitcom is More REAL than reality TV,0
Simply the Worst Script in American History,0
Gets better with every episode,1
Love it !,0
I love it!,1
Hilarious,1
Amazing,0
New narrator just ruined the show,1
Hard to figure out why it was not so much better,0
"Once a upon a time, a series began by hitting the right note...",0
Love it!,1
Really looking forward to future episodes,1
truly odd couple,1
Excellent idea,0
Please just get the basic facts right!,0
Absolute garbage!,0
Jessica Huang is my idol,1
Not good but worth watching as satire,0
Screw the canned laughter focus on the show,0
It's ok.,1
Used to to fantastic,1
A real gem,1
Tedious People,0
Fantastic Series,0
Exactly what it's supposed to be: entertaining ))),0
Lost it's Way,1
Unbelievably tacky,1
Acceptable British fare with some mediocre acting.,1
The Unwatchable Kimmy S*it !,1
Why,1
"Science Fiction hasn't been this good since January 3, 1999",0
This punisher is the best one ! I love it,1
You gotta check this out!!,0
Broken Right Out of the Starting Gate,0
poor quality,1
"Exceptional 1st episode, fills a gaping void in the family show genre",0
How did this make it to air?,0
The worst show I have ever seen,0
"Sadly, this show has become childish and stupid",0
Very uneven series.,1
Swing and a miss,0
Can't wait for its return!,1
Amen,1
"First episode excellent, the rests are just pointless trash.",1
What's with the lame laugh track?,1
Excellent writing,0
"Inconsistency, bad writing, massive plot-holes and stupid characters",1
Breaking bad was just the start of Vince Gilligan's genius. BCS will only get better.,1
"Lore season 1 is awesome, season 2, not so much",1
"Some love, some hate, I love it!",1
Nashville has become tired,0
Equal Parts Odd and Creepy = Funny,0
I'm eagerly excited for the next season.,1
Not as bad as people say,0
F is for Freaking hilarious!!!!,1
"Started strong, getting weaker",0
Praying for a second season!,1
Hilarious,1
Who cares?,0
Ponderous,1
Reported set issues and the apparent death of the guy that kept us coming back?,1
"Pure entertainment, right in every place",0
The first few seasons were the best!,0
Not the funniest show I've ever seen but pretty good,1
Absolute garbage,1
Love it,1
Code black cancelled,0
Excessive and intrusive non-POV shaky cam must go,0
A Pale Imitation of the Original!,1
A throwback and I love it,0
Canceled,0
Juvenile,0
Bring the Rolainds and take a shot everytime a charcter goes after the current President.,1
Adorable!,0
Cutesy okay.... But not for the seriously mature audience,0
Don't look for administration talking points here!,1
Strong Second Season,0
Absolute Masterpiece,0
Amazing!,0
For Those Who Love Popular Music,1
Hilariously entertaining but not always true,1
Disappointing Detritus,0
Funny as hell.,0
This show used to be great,1
"love it,, hilarious !!",1
Why Baskets in Bakersfield?,1
The best show!,1
Absolute Crap,1
Absolutely Wonderful,0
first 8 now 4,1
Nice try...,1
Greatest show on Earth!,0
What is this....,1
The Most Pleasant Surprise of 2015 thus far,1
Obnoxious,1
Stupid program trying to be intellectually clever but failing as the writers themselves aren't at that level.,1
Just because a show starts out strong ...,1
"Looks promising...but ""Looks"" can be deceiving...",1
Extremely Likable,0
Solid Sience Fiction with interesting Storyline,0
Absolutely brilliant,0
"Plesantly Surprised! Great writing, actors, and intense story lines. Good Show!",0
"Too light-hearted, too much comedy and not enough substance",0
Thoroughly Enjoyable! People hating on it should remember it's science-fiction.,0
Hanging out with the Gallaghers,1
So bad.,1
"You'll like it if you are a fan of the format, not so much if you think Jack Bauer when you see 24.",0
"Good show, Judges Suck",1
Hilarious.,1
"This is not the book, it's Television at its best",0
It's a beautiful show.,1
5,0
Way to Kill a good book,0
Lovely show with powerful storylines,0
Danger is coming...,1
I like To Date Your Ex Ville,0
"Amazing series, hoping for a season 4",1
Original and hilarious,0
So much variety,0
Great New Show!,0
Insultingly bad.,0
...Neither here nor there,1
From Interesting to Super Boring,0
Ridiculous,1
Fun show,1
Believable and gripping,1
Deja Vu and more Deja Vu,0
"Huge potential but I ended up wanting the series to end, sadly",1
Loved It Really Fun,0
Excellent Crime Drama,1
Why bother making a comment if you don't understand the show.?,0
A very entertaining series,0
It's like iZombie but without the humor and quite boring,0
Just Don't,1
Post Season 5,1
Loving this show!,0
"Interesting, starts good, but not great, rest is rubbish",1
Love all the judges... But hate Jenna Dewan!,1
Awesome roller-coaster show exploring narcissist psychology,1
I LOVE THIS SHOW,1
Something bad always happens,1
This series is one of the main reasons I have HBO,1
Fantastic!,1
This show is amazing.,0
Hilarious and Real. Great rendition of the 70's.,1
What's Wrong with American Popular Culture,0
HATERS GONNA HATE,1
Most entertaining TV show in a while,1
Every episode is better than the last,0
Best show ever.....,1
Just Love it!!!!,0
Not bad has a Spike Lee feel,0
Starts very well but...,0
The finest medical drama on television,0
Garbage,1
Worth your time.,0
I love Josh Henderson,0
I cant believe I love this show so much,1
It's not that good,1
Stupidity is the plague not the rain,1
Brilliant Show,1
"Extremely Interesting, Not for Action Fans",0
"First episode was promising, but then became implausible with predictability.",1
Could not get through the secon episode.,1
Just axe it. Go on. Nobody would mind,1
"10-star build-up, 1-star finale",1
How am I seriously the first person to review this masterwork?,0
love Bobby Lee,1
Fashion Police,0
Pretty bad all around...,1
Best thing on SyFy since Battlestar Galactica,0
"Good Show , would recommend",0
It's like Friends if they were all horrible people who shouldn't be friends with each other,1
Sad this great show was cancelled,0
"Season Two Missed Mark, Numbers Don't Lie",1
Bad decision.,1
"A tense,tight and consistently entertaining thriller",1
You won't like him when he's angry (which is ALL the time),0
Quite a Miracle,0
SciFi meets Physics!,0
"Fantastic series, both entertaining and educational. . .",1
Something new and entertaining,0
It's about redemption,0
F is for Fantastically Funny,1
Pretty Misunderstood,0
Wow! - 3rd ep,0
Preachy,1
worst show I have ever seen.,0
Authentic,1
"Fun show, BUT not available w/ Amazon Prime",1
Not that bad!!,0
Funny as,1
An interesting idea that could do with further exploring,0
Please Get Rid Of Abagail Or Make Her Less Rotten,1
wish there were more episodes,1
The best,1
Bye Felicia,1
Guilty Pleasure,0
Adorable!,0
The Chew,0
Brilliant,1
Superhero series? More like Sex & The City,1
Love this show!,0
So great!,0
Not good...,1
Best show out,1
so good!,1
Dumb!,1
It's dreadful,0
Give it a chance,1
Absolutely horrifying. You took a beloved classic and twisted it into something unrecognizable.,1
"Watchable, but depressing series.",1
Not that good,0
Unexpected,0
What a disappointment!,1
"Good show, decent actors, needs more long form plot lines",1
Happy memories of a time I never knew,1
"I wanted to like it, but I couldn't.",0
Bland and boring? Um... NO!,1
Best way to end the day.,0
Interesting idea,0
perfect,0
Not enough women,1
BAR NONE THE GREATEST SCI-FI EVER FOR TV,0
Epic Failure,0
2 words- Louie Anderson,1
"A far cry from ""Police Squad!"".",1
"Lucifer Cancelled, FOX is IDIOTS.",0
it started off good but then it became terrible.,0
Can't believe its cancelled!,0
Good arc bad ending,1
Not so clean...,1
Always wanted more shows..,0
Watchable post apocalyptic drama,1
Daphne Oz-The Chew,0
Watch it - it's a great show,0
One more to add to the list!,1
Not great.. But still better than most stuff on TV..,0
The Ultimate Movie Review! - http://tss5078.blogspot.com - @tss5078,1
One of the best TV shows for character and dialogue,1
Just finished the 10th episode,0
"Abject Drivel, Why Was This Made!",1
cancelled,0
Round of applause for The Fosters,0
Fiona's gotta gooooo,1
"Give this show a try, if you just enjoy a relaxed program",0
terrible,0
Why People Hate New Yokers,0
"AWESOME, New, fresh, energetic",1
Great show.. puts a different twist on things,0
I Tried to Love This Show... But I Really Can't.,1
Love it!,0
LCD TV,0
Really nice show about family,1
"Wanted to like it, but lacks everything that makes a comedy good.",1
"Had potential , but",1
Common Prejudice,0
Nothing like I was expecting!,0
"Predictable, and Beals is horrible",0
The most enjoyable superheroes show with human protagonists,1
"Good show. Freeman and Gathegi, amazing duo.",1
"The Dixie Mafia, a female ""Sopranos""!",1
An uncomfortable and unlikely mixture of comedy and drama.,1
No no no no no,0
I am in love with Mr. Mercedes,1
Awesome,1
Refreshing new comedy.,0
Leftist Liberal Nonsense,1
Don't believe the hype,1
"It Gets An ""Incomplete""",0
solid - don't listen to the misguided,1
Who Do You Trust?,1
A classic show!,1
Love this series,1
"if you like zombies, then you wont like this",1
Superb Storytelling,0
"It can catch you in the 2-3 first episodes, and then becomes boring and predictable.",1
Great addicting show.,1
Great Leap for Talk Shows,0
"What the people want, not the networks.",0
An Astounding Work of Animation and Wit,1
Love this show.,1
Keep the Fire Burning.,1
Comedy and Personal Crap,1
Plot issues in the pilot already,0
the soft and wimpy know-nothing incapable of anything generation come to life,0
Love this show ---perfect outrageous silliness after a long day,0
A few coincidences,0
a breakaway show in a dying time,1
Cool show - FIRME!,0
One of the BEST Sci-fi Tv Show ever,0
Wow! Blindsided with this one,0
A watered down version of True blood.,1
"Fascinating, often hilarious comedy that gets better, then gets darker.",1
This Sitcom is More REAL than reality TV,0
"The worst show I ever saw, this is not Sci-fi, it's garbage",0
Absolutely terrible,0
"Butchering of Norse mythology, history, and culture!",1
The world doesn't need this,1
Amazing !! Love it !!,1
